Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	Original Name	File Size	SHA256
NPJJ00488	JP	Favorite Dear: Junshiro no Yogenmono 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00488_00/x3RWuU7yvCTtB2boe7dFrNY8OsGKcXHcSVpiI8RcTxgyfWJpw0Uya10BnMPliW1jRSLTtvOgo7xioDEqtTrRWOpareuxkCikbdVhc.pkg	JP0747-NPJJ00488_00-0000000000000001	2017-10-30 15:55:05		332719312	821e4ce86076bd098d8635c264d99d0e66549e931173070d56a2718dfe4163d3
NPJJ00489	JP	Akumajou Dracula X: Gekka no Yasoukyoku 	http://zeus.dl.playstation.net/cdn/JP0101/NPJJ00489_00/k8wUAEH4ND5tX23WtC4QEwGqmTwis49vBGgDiwwbTIUdSgQUQmAEMhvAqiCuFStB7ekPE1YV2BHwdqTWxJRmPhu69SaKUL32K9mlR.pkg	JP0101-NPJJ00489_00-0000000000000001	2017-10-30 15:55:05		370041648	5a44d44c17c7acd906412f3cc841ac3d13b9ccff405994f8372be15fac13c322
NPJJ00490	JP	Chrono Cross 	http://zeus.dl.playstation.net/cdn/JP0082/NPJJ00490_00/LGHxIhoEgKyL3o1s8hfhPt0oHjQ1aiicQlcXypVNG9IIQsJQUdMQAkSra2CuUv8qt1I4cTe11bccewggF9qhUwTOfbnWU0RyvoMDo.pkg	JP0082-NPJJ00490_00-0000000000000001	2017-10-30 15:55:05		819676288	00e3ed0c4daec3cc81daecc628f10ec62b9a42e933662f2897aa29946dab5b2e
NPJJ00491	JP	Asuka 120% Burning Fest. Special 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00491_00/iVBJhflzDBTVBLafLHMGvFXuOJlIbSZmuUCCxetBapZPRnCFeYfwUNvbEdqWOBrmLsvEIYrRbOqOxreQjWSumzIwBkYDqzPQWCUxi.pkg	JP0212-NPJJ00491_00-0000000000000001	2017-10-30 15:55:05		103547696	64a24d9fa6c2aea662dfa2a5bce7bbbb2437c560f4e68d4f6834745c892feebe
NPJJ00492	JP	My Home Dream 	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00492_00/7SFQBlW6wWkbQ8nORoSGE0HOAy4ajIpAOeIWsjCKduUWd4suJ38DCQLKn4WamFiFSuCl8GdVBglTW8XnG9vtOSPufjlyxEmwy0SwC.pkg	JP0507-NPJJ00492_00-0000000000000001	2017-10-30 15:55:05		342314592	f22caa1dd543c49b9d5705a59b7ea6c112e8d40366bff40e5fbad889ffcecf2f
NPJJ00493	JP	Le Concert pp (pianissimo) 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00493_00/UMqwlfEjJmKoABhNiUEhpccKccakWrhbRAOwBtGVyRvMVDQqxsdlnrWRsoqwovEHRzkFJIaDTnKAhRUOiPGkfqaGRyBCOPUyDeFLV.pkg	JP0747-NPJJ00493_00-0000000000000001	2017-10-30 15:55:05		299257840	da608d0fc5757d1722ad816d506387abbe39db37ccdc7c6fa6cee88b707900bd
NPJJ00494	JP	Le Concert ff (fortissimo) 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00494_00/SpHJjdtvzedpdbDEHScCZHWldfRgDDlkPcBaQyLvPiZuLfjzCNODlGPDxYHURDtvJWJlzBCbOjFCZLnCDnlkNyBfyITQHkcGmwLIe.pkg	JP0747-NPJJ00494_00-0000000000000001	2017-10-30 15:55:05		296538144	7d0ea99450e4f925a6ad15c89a53d471c6773d170db98d81ebaed2b3988ec418
NPJJ00495	JP	Koten Tsugoshuu: Shijin no Kan 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00495_00/CDBRjX6SscKrlSgmmUnJkrWDbPrmLtO6J1M2pVQUVWdtNkl5BT8VDY03922ABmjJ1n3Cn9RmgMPiE7HYmYjNiodLWt5tb6bt1lN8O.pkg	JP0571-NPJJ00495_00-0000000000000001	2017-10-30 15:55:05		21111504	0ae2bb18f9d57e242d6d61b6b89a605a603c40e5f2375ea423b35c0d0a432c2c
NPJJ00496	JP	Kohni Shogun 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00496_00/OukyFenmrpKDOKwbUWVAAAlFtrsbqHslXENAvVXoZiqXVKizFGAtLlIifejNoERDyomVLDtqutgHWSsQJVXPnSgmrYcCLpNijfnTR.pkg	JP0571-NPJJ00496_00-0000000000000001	2017-10-30 15:55:05		179550896	106a6e8e6832926d1da6a3f8604504bec3f2f8803eda937244c183d0b1c0edbb
NPJJ00497	JP	Dai-2-Ji Super Robot Taisen 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00497_00/HAXQKFPvUHiGqROUufKZfZqhBhMWICHyDnwYfOrBUGcjovjxnMrlLBWVdWbxKhteNyErslnapgVhTZvzJqFwDCHhgqNACYJXidKIz.pkg	JP0700-NPJJ00497_00-0000000000000001	2017-10-30 15:55:05		382478032	afc5a4dfa4f3c056c7d850e22f43214028725694d37d53be044ad1fb256ef454
NPJJ00498	JP	Dai-3-Ji Super Robot Taisen 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00498_00/IkXWIVHLkXbojTINoZoyXghpASntnMnoVviFBvZkKrItMIaTCdiHRuzIdEJgKcvTnEGucsjBavsRwQQMOOSvyRxPOmxMGXCAqWGGD.pkg	JP0700-NPJJ00498_00-0000000000000001	2017-10-30 15:55:05		383465184	8ad2c3f5f4c480398b70518ab8c57a43067563c13dbea7e3a3420733368224b6
NPJJ00499	JP	Super Robot Taisen EX 	http://zeus.dl.playstation.net/cdn/JP0700/NPJJ00499_00/DOngwWSMvEACzJWeLyrZnBVwwtqNFFcArKnJgwtwfXCyBPSSqwMausYqqliiyIBURbAJpVGdjGJXrJpgNqYfPUFemBTeihLJRJadE.pkg	JP0700-NPJJ00499_00-0000000000000001	2017-10-30 15:55:05		383346208	d9835921f33bd32460f51ccf9476ad7df77019f2f9b3cb822223ebfade9e24c5
NPJJ00500	JP	Yamasa Digi World: Tetra Master 	http://zeus.dl.playstation.net/cdn/JP0734/NPJJ00500_00/kivOcoCWfaCYjxKuzVIMieLFXEAUcwvdNrJsouxROvcsAUXzvoMWwVLXWSAeyZOptpfIhRzESiMrFnvuwRhKHUTOxLOqNWkxMlPUV.pkg	JP0734-NPJJ00500_00-0000000000000001	2017-10-30 15:55:05		87175744	65a95fa90f06a16d05c55a310f4c7bbb2f914b6436f0fb4624fa17b49cd8f683
NPJJ00501	JP	Metamoru Panic: Doki Doki Youma Busters!! 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00501_00/JHNvPZwUOVPBuRecByHbQdJaeXCmNudLJRgstLHiDYmSKYQwVbsLcmNVhjiqCoBbmvNkAGZLumkmbTpBRgnhtWCEzQlTnQibxMZDd.pkg	JP0212-NPJJ00501_00-0000000000000001	2017-10-30 15:55:05		48155536	e7150c0076246b3caf75002e30294bfb835ff049c5c22aab02012849d20bd1db
NPJJ00502	JP	Memorial * Series: Sunsoft Vol. 6: Battle Formula / Gimmick! 	http://zeus.dl.playstation.net/cdn/JP0202/NPJJ00502_00/KgpEAVmkwBxzuKrknzaoRZRnEEGihdquHhVlRzqlgojBMkOMfioUtjioUYMaEgOykAnZSOGTlLzrHWULKOcEtdSUAQpsHfaszezrc.pkg	JP0202-NPJJ00502_00-0000000000000001	2017-10-30 15:55:05		13972736	bb4b02fe4c6a1737547aea3172bba2a7b48b542a6663b8c5ff73075b5a2c729e
NPJJ00503	JP	Akagawa Jirou: Majotachi no Nemuri – Fukkatsusai 	http://zeus.dl.playstation.net/cdn/JP0507/NPJJ00503_00/kTDgBRIbGwASKuVZcPwmmaCFqQHvjzgxEpvNCUhOuwghKClBUMVCPzmVBynCSsqLkVtdgGQozTRYxjCdKDEtJlDOYRoklywCAFqqT.pkg	JP0507-NPJJ00503_00-0000000000000001	2017-10-30 15:55:05		113148736	72749999cd37dc9a49c3e07796c099311591b80b0bbe57a351e46a72027a6ad4
NPJJ00504	JP	Art Camion Sugorokuden 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00504_00/uIwBOkGyQpkrbsxayOxwRrmVImaNqJTavhAmQIFISTChfgNmhfnPVBPQZcEgwxXBlFwhCYoXOdgqWXMydCSlnZabBeLYLEBKkKjca.pkg	JP0747-NPJJ00504_00-0000000000000001	2017-10-30 15:55:05		80947568	788fc59f6419eacdfc24924a0698d24baa790bdc505da57f01bff91ee91ca8c9
NPJJ00505	JP	Mahjong Uranai Fortuna: Tsuki no Megami-tachi 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00505_00/gdESbROUqAuIsSzbRprBlzaOcENMrJxxiSZojlfYTeElHSRpCSIuOxRiLPyTObVangCFZGfJMGUyOvVZnMKZGZkOutMizWOWLupLh.pkg	JP0747-NPJJ00505_00-0000000000000001	2017-10-30 15:55:05		306821968	6f67f4238715dc2ddf8f6968c46f5de0c1e6acc16e283143ab5bfb0676b68c4e
NPJJ00506	JP	Gotatsujin: Electro	MISSING	JP0571-NPJJ00506_00-0000000000000001		五竜陣 エレクトロ	MISSING	
NPJJ00507	JP	Digital Glider Airman 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00507_00/FcZrFrlVbqmycJIhTTEOppvjBqhjViZtATyCdAqnynfviIzYVaFwbpHWlXHkQjKunIPIrkVNyxqVhYWQhJEIVXqMcmyhINdZVMyEx.pkg	JP0571-NPJJ00507_00-0000000000000001	2017-10-30 15:55:05		194954336	c41a51b051483c02c9b46ef2a24833695d87844bc78099e4816af7e99c9b7615
NPJJ00508	JP	Star Gladiator: Episode I – Final Crusade 	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00508_00/GNdnknVEDJODnGCVlvmxLRcnKgYcUHsYBjIrtEMSYdnVExkVMxIjxhAnzrAtaLRsVtbVgerYFiLpmnQgopBFMdGquUaSGNHeyPgqM.pkg	JP0102-NPJJ00508_00-0000000000000001	2017-10-30 15:55:05		95424976	4767c31d9dc6c73048e4ef90c85dc2e773635c383319cb86c84caa7d3996730e
NPJJ00509	JP	Vampire Savior EX Edition 	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00509_00/eCfMciDthPiYXHCUeTIhsbXcdyZMQwWEquySjAZDtDukYeboujOifGoUBqkDLRTwWLETzsuaQbjwOyOKOQGHOVKMdXGOoGFzsQXaT.pkg	JP0102-NPJJ00509_00-0000000000000001	2017-10-30 15:55:05		520211040	509a020268a385bf5f8b1d03b8c58d18fd82b955fb03512da72008aee9a15369
NPJJ00510	JP	Cyberbots Fullmetal Madness 	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00510_00/AaynTEhwCwjIVeKYMwbLVnpciXGfAFvKfQlJXzRXkubLwfizVTJvkKPeJxBkFPhqRoBEIxmlkhBVbLuNUIBcSumJMIdXxeUBBJUjm.pkg	JP0102-NPJJ00510_00-0000000000000001	2017-10-30 15:55:05		336479504	93a695229039f544864ecd21e1ec03221d6097d15c8056856aae74078d2b51bc
NPJJ00511	JP	Rockman 4: Aratanaru Yabou!!  (req. OFW 6.60)	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00511_00/BXWOYeOsBGqkFSBQSJwYTpfChTunECNVfXrmYmUTGimDeVXJCCuGdTgHeLjVEkwpDXPkXJFoPQoGwZnCllbeejtDAvroFURRhIrEF.pkg	JP0102-NPJJ00511_00-0000000000000001	2017-10-30 15:55:05		410210656	644ec272aa674ad272fe30ca238dded482da120ee1ea753e86e3a08f8046da17
NPJJ00511	JP	Rockman 4: Aratanaru Yabou!!  (req. OFW 6.35)	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00511_00/CbWpdOBiCBGFKgNgWSTjmGvqFxwgefFoNBqGgmFqzETJIhkLqCDgioRRlNymUXwaxoyzGlKUQBZvpSppmBgvfEMYXDRLtlfnxmEVz.pkg	JP0102-NPJJ00511_00-0000000000000001	2017-10-30 15:55:05		410141360	3c95ce0c5d1bf655b6ec963d87cafcf85acc89916a02e421c9556cf2c3626d6f
NPJJ00512	JP	Mad Stalker Full Metal Force 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00512_00/KIUXxvmurIrxTcHltmrxNflJRAHVDdNVIATQvzJOhupARYTGmwufmWgyNfJnffrROkhPKpJNSSFqydyZHxhwrzZBIXVzAtjdvvZxy.pkg	JP0212-NPJJ00512_00-0000000000000001	2017-10-30 15:55:05		44868768	e28a0124395265d5a6687b584c0f2b3cfce72945bc69e3ec445600463d047206
NPJJ00513	JP	Space Griffon VF-9 	http://zeus.dl.playstation.net/cdn/JP0505/NPJJ00513_00/xegGlvBOcfffHpNbicKOePGQseUUgxUvAdPkeACmWZBudOlPLGZcJlRNFjiIssdcqtlWnvToqrHTPztVGygqYZDoPdDkRrPUEZopl.pkg	JP0505-NPJJ00513_00-0000000000000001	2017-10-30 15:55:05		353254864	550c6d524d6c2aea178bcced7a5ec92109f80e65ae399214467ab6c9fd8faa15
NPJJ00514	JP	Hanabi Fantast 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00514_00/OrShBMuweksJcTxkyihxKCzhyodAlRaMSvKOMXKUsHmIQkoKzQszNvpIWqLXFTLlGFvUmYjUjNfFyVuNGADhMNZUqhbroMlStpfJt.pkg	JP0747-NPJJ00514_00-0000000000000001	2017-10-30 15:55:05		134686976	e9ddf76ff128dd33135f4a83e3909052f4cff4571c2929644de46d99d364e3cb
NPJJ00515	JP	Uki Uki Tsuri Tengoku: Ningyo Densetsu no Nazo	MISSING	JP0571-NPJJ00515_00-0000000000000001		ウキウキ釣り天国　～人魚伝説の謎	MISSING	
NPJJ00516	JP	Mr. Prospector: Horiate Kun 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00516_00/nFBfOWUdPiUdGHiMVgEiYLzQezKFHFFFHZwLBdpkMTNIvyOqoiXTYLHVynogOHAcTfpwbiXqBMZRxCiHCbcCQmvZXRGFnDNKTTKdt.pkg	JP0571-NPJJ00516_00-0000000000000001	2017-10-30 15:55:05		68106816	2c731d19cbf7477015974eade4aac09055725b9c688790f8c57c9488d4ec33dc
NPJJ00517	JP	Hatsukoi Valentine 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00517_00/bgyLBSaFcYChPYRudmhZlNKeZLCWqNRodMrEbhPJpBKVwAwIBIFfZENcpQvnswkjIbPICFZqtJTHIynmoWTxzyBkKFhcBQfMWRfrZ.pkg	JP0212-NPJJ00517_00-0000000000000001	2017-10-30 15:55:05		152290560	030f51954a5201fa33b9706098f673b46fbad2408de9a804504012f1fdba9726
NPJJ00518	JP	Pet Pet Pet 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00518_00/sVKUwOPGyeXCsJfdLVaEQubAbtorcVDFrhrRottTWdPIPtMagbzZRYzzSqIVWSdgPMEsHgAtUUkPPjuODxEHEBXVDksQrJNoGWWrw.pkg	JP0747-NPJJ00518_00-0000000000000001	2017-10-30 15:55:05		134087696	041243f84fc6e600cb4429b15fb919baeae845f5ab099b93044cf53328f6b7aa
NPJJ00519	JP	Suizokukan Project: Fish Hunter e no Michi	MISSING	JP0571-NPJJ00519_00-0000000000000001		水族館プロジェクト　フィッシュハンターへの道	MISSING	
NPJJ00520	JP	Doukyu Re-Mix: Billiards Multiple 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00520_00/OlGbyVjpDLMYUINOcUjajpLEgZgPEIajiWaJEVvIrtvDpjXUGlEefoCEGmhEDaOzveNhyWshFBilLZpvmJzWvxzwXDbGBkxTKYUpu.pkg	JP0571-NPJJ00520_00-0000000000000001	2017-10-30 15:55:05		382324800	18df0b56c7812949be4da7808f7e9b8b1725eba9ebc5f39b28ac940a477edfef
NPJJ00521	JP	Final Fantasy V 	http://zeus.dl.playstation.net/cdn/JP0082/NPJJ00521_00/tRwbklNdNPlnQVdspRTrZWWoAAOSGMhYoUnNOQrWGkRhXLaPDkhyXtDQuAvBDucFVvqbTtuWrGxVHPClkbOKohwayNRufhfBRyBfg.pkg	JP0082-NPJJ00521_00-0000000000000001	2017-10-30 15:55:05		152853184	541b406352eba2d677343fce21eea169b7d933821d4ddbf6ab4a9aae79e22076
NPJJ00522	JP	Final Fantasy VI 	http://zeus.dl.playstation.net/cdn/JP0082/NPJJ00522_00/XzQlUWvRsvVqOTaiVVioabWweyQxNSlZUzOauVfifErvUqpkSpkYuPMvZRIEScxgOQnvBTeFKXKyllbQYxQsvcLUWHYxDxJFceeIL.pkg	JP0082-NPJJ00522_00-0000000000000001	2017-10-30 15:55:05		192486880	9e793e1c35830c4e342660a680e9357bde6b491cd5fda2c49ef7cf5438ab03cf
NPJJ00523	JP	Asuka 120% Excellent: Burning Fest. Excellent 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00523_00/pfffyMakjOSvlkWwGjVqquBNNCqDpjWJrDnJXhVURTgZtOobbqSbrFAJyfnDdHIuMdhsPFLDTisHSGSqjIaishoIqPXintTyrKPax.pkg	JP0212-NPJJ00523_00-0000000000000001	2017-10-30 15:55:05		218599792	b16530ab36f3e6443fe6e2b6be0c08c8fb9f136049da87b4cfdc1124d58baf43
NPJJ00524	JP	First Queen IV: Varcia Senki 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00524_00/yUgfWyIxZmnOibsNMpDeQHooPCbIYWcgnWLkWfLHhuUGwNwZCEPVLrjSSVQuNgjPKvSjCZdTIxiWolRpYvZyZpgyhFZVZdeqPmZzv.pkg	JP0747-NPJJ00524_00-0000000000000001	2017-10-30 15:55:05		73678768	8fcab4e5d5767bf23c9e57da21f4038ba71b45a61789d3dc7e312071015a6ce5
NPJJ00525	JP	Uki Uki Tsuri Tengoku: Kawa Monogatari	MISSING	JP0571-NPJJ00525_00-0000000000000001		ウキウキ釣り天国　～川物語～	MISSING	
NPJJ00526	JP	Kitchen Panic 	http://zeus.dl.playstation.net/cdn/JP0505/NPJJ00526_00/XnZHcXnxaTbgdXbOUdRXarJcAlOVbmUErnjfbGXuuumgZdAoNxPNeSxUsUbzbInFEZiXyiVRciSRZRYQyMBaIRcczhmMBjqJPYVjj.pkg	JP0505-NPJJ00526_00-0000000000000001	2017-10-30 15:55:05		147490176	e5b6e395ba75b1b8bb780dacf51b0aadc5533ac5ac43a3071256092495800f2f
NPJJ00527	JP	Hatsukoi Valentine Special 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00527_00/tuGiUTVOjLhFjRroUMcIGdFDlpNmFETSbGvugZMezokUXOlxJCGWsSqGulAQJGiaWGRjhZDCFlHUmDDHcUdluYNRTpCeRBQgJpjiD.pkg	JP0212-NPJJ00527_00-0000000000000001	2017-10-30 15:55:05		333568272	98fb13a5be455dfbc1adcc1f47ee0f9b033582dfdc3f0103d66b6df901f6a6f2
NPJJ00528	JP	OverBlood 	http://zeus.dl.playstation.net/cdn/JP0034/NPJJ00528_00/FHgiYMvsrfknHLFjYxldnUBMmpUrVNrFOjMjwIAOVFSCZLqjdsLZzgMCHIExphaSBHfLiCHDyzolGpwefdKeeMiZfIoTVrViynhJX.pkg	JP0034-NPJJ00528_00-0000000000000001	2017-10-30 15:55:05		368907712	56b74a9c4df6a70b22d1c27a6d199debfddf6548e3ec6715cc724b4d8fef24c9
NPJJ00529	JP	Ooedo Huusui Ingaritsu Hanabi 2	MISSING	JP0747-NPJJ00529_00-0000000000000001		大江戸風水因果律　花火2	MISSING	
NPJJ00530	JP	Quiz Shuu (SuperLite 3in1 Series)	MISSING	JP0571-NPJJ00530_00-0000000000000001		SuperLite 3in1シリーズ クイズ集	MISSING	
NPJJ00531	JP	Uki Uki Tsuri Tengoku: Uokami Densetsu o Oe	MISSING	JP0571-NPJJ00531_00-0000000000000001		ウキウキ釣り天国　魚神伝説を追え	MISSING	
NPJJ00532	JP	Monster Bass	MISSING	JP0747-NPJJ00532_00-0000000000000001		キラーバス	MISSING	
NPJJ00533	JP	Community Pom: Omoide o Dakishimete 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00533_00/qAsGikOxxNFMZJnIZKRijBRJXJQeKzeKvgNtYZcvOKfvwbGvWHaPjEUzzsLiIEMoucVduvTEdaHjgFECpPLaADtpIZmcZVtklVQoM.pkg	JP0212-NPJJ00533_00-0000000000000001	2017-10-30 15:55:05		55197840	4504aad1c69dc86cb76d83f31db8cd82c38e43789a6b50ec0d17b4b139157985
NPJJ00534	JP	U.P.P. 	http://zeus.dl.playstation.net/cdn/JP0505/NPJJ00534_00/nvcskYmCdhmcNgOotaFXIwOzNLIvzPfOwiBZpheYxzbqlxQQjQPjUJAlzjEmHZFpRqvTMKCAZOzGRRTvBdjnDBHWjPTOMtChZzLeQ.pkg	JP0505-NPJJ00534_00-0000000000000001	2017-10-30 15:55:05		136462736	5256687736a528deb909bd44c6a5c154559f7faccfc22cd120967c021901f8d1
NPJJ00535	JP	Rescue 24 Hours	MISSING	JP0747-NPJJ00535_00-0000000000000001		レスキュー24アワーズ	MISSING	
NPJJ00536	JP	Pro Wrestling Sengokuden: Hyper Tag Match 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00536_00/cBKMtLEilNCTjRKMDCMMDcphmJxHDzScEEpURyCPIUOzJRMDgQyyiXnapKmGCDrELjYxKwAlFAliRJGOAAAPCJkPtRLMXZwsgjJQe.pkg	JP0747-NPJJ00536_00-0000000000000001	2017-10-30 15:55:05		114338624	bcbb1a7cd5814652e9bd8b63fab4c6810d2f312ddac9bd515e22db19c202c65b
NPJJ00538	JP	DINO CRISIS 2	MISSING	JP0102-NPJJ00538_00-0000000000000001			MISSING	
NPJJ00539	JP	Breath of Fire IV 	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00539_00/veUvafuyHaDsIETQRJriEGLRASBnwKASWwdxQgjrhLlfkiqoEJCXEGyFBdvtbWNRqGDAHASZNFZfjWWheVcmZuUHtUIjEyierlnKd.pkg	JP0102-NPJJ00539_00-0000000000000001	2017-10-30 15:55:05		238223840	fc40a7ea76a2d7562c738efac91434c00a5c3866d694f7cfdc261273ad345759
NPJJ00540	JP	Pocket Fighter	MISSING	JP0102-NPJJ00540_00-0000000000000001		ポケットファイター	MISSING	
NPJJ00541	JP	Wakusei Koukitai Little Cats 	http://zeus.dl.playstation.net/cdn/JP0212/NPJJ00541_00/xDOaSpjYNUgbQjqVACqSWMjIjOqAhLUaRuCudmEpERNdaqlOJjtybGJpOptlTJyUSfumXidMyAsVoItduheUurPuyUzvaKboXzwXD.pkg	JP0212-NPJJ00541_00-0000000000000001	2017-10-30 15:55:05		273718768	2748277260e8e1e73f22131461ed997d1f7ffc18e09f374449dab5cb060e70b6
NPJJ00542	JP	Koushien V	MISSING	JP0747-NPJJ00542_00-0000000000000001		甲子園Ⅴ	MISSING	
NPJJ00543	JP	Deserted Island 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00543_00/eFQAkMVBDoWshWCUMmQLOIlHZaUVZbMlGhuvXXzsTTjrhxSEXgridZNZaFigcwVxemVuXzKEnMULJUxidLzXUDDpJtgLNAtkKPyAM.pkg	JP0747-NPJJ00543_00-0000000000000001	2017-10-30 15:55:05		146580672	7101e4d79e49d20e872892673c02ecacf5b0047a2653c8a2a27d921649b32292
NPJJ00544	JP	Oekaki Puzzle Shuu (SuperLite 3in1 Series)	MISSING	JP0571-NPJJ00544_00-0000000000000001		SuperLite 3in1シリーズ おえかきパズル集	MISSING	
NPJJ00545	JP	PacaPaca Passion 	http://zeus.dl.playstation.net/cdn/JP0013/NPJJ00545_00/apjLAnYmBAxulkeYmtXWEqzvrCIDsMKkbHnbSSAbNVujQyTDGpxQKMqlDFshDncGEttuQufpqJTWBOnGRuASyDsTHGRDGDAUtnyHP.pkg	JP0013-NPJJ00545_00-0000000000000001	2017-10-30 15:55:05		183722384	beebc7927d77700eeaa6a966471a60d90b9661502ae59ce44cb57ef0ad1a7300
NPJJ00546	JP	Chrono Trigger	MISSING	JP0082-NPJJ00546_00-0000000000000001		クロノ・トリガー	MISSING	
NPJJ00547	JP	Gouketsuji Ichizoku 2: Chotto Dake Saikyou Densetsu (Power Instinct 2) 	http://zeus.dl.playstation.net/cdn/JP0005/NPJJ00547_00/qEYhbYwcDTBAKnkLcWnfBLZJoIvYjYOHpbULxAJtwczVBwybOrgeVSBdgkoCJjmuwLHqQifXrOyIiCeJxVhjIHiarfYheBPVJpAkB.pkg	JP0005-NPJJ00547_00-0000000000000001	2017-10-30 15:55:05		102308528	1b07a6ee0105d69bae8382deeb11b2a6d26269680291a46f913c7330178fe56b
NPJJ00548	JP	Asuka 120% Final: Burning Fest. Final	MISSING	JP0212-NPJJ00548_00-0000000000000001		あすか120％ファイナル～BURNING Fest. FINAL～	MISSING	
NPJJ00549	JP	Max Surfing 2000 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00549_00/qmtJovxgXWfvbwiCqdlSsnikWlXdehcfxdpMocaeLzLWeLTstKwifUUUYZwxeYxXWyeIBHmudHmlIkVKGXkCIctodosFgJZHkvDvw.pkg	JP0747-NPJJ00549_00-0000000000000001	2017-10-30 15:55:05		105382224	285145f6b66432b7c7a6678f81ecb251a4b7b8f1b6ad40bf8dbd27aca432b10c
NPJJ00550	JP	Vehicle Cavalier 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00550_00/cxYYUghCvgSZIVKXmrZuFqtWqMPeHdUdANmOEPjfuaqoMrgizlRjNjDHvMxXwGdZHAMTLjXQctMrYXJWxeWLDHiFSngBZASYNpUjO.pkg	JP0747-NPJJ00550_00-0000000000000001	2017-10-30 15:55:05		45685520	574c32fc6227e43e6c9291bb133b2457c70cc47791852f4e2ff383c9bfaa619d
NPJJ00551	JP	Pacapaca Passion 2 	http://zeus.dl.playstation.net/cdn/JP0013/NPJJ00551_00/dvlKmboscJyQktNHcPuNZgZSTRHSJyiWZesNOasEoeWoEbaLvYkgQefnWfQjMOsMuuqwczoqafaGaDUbbPlqTiCGQhvzxrQAagaSA.pkg	JP0013-NPJJ00551_00-0000000000000001	2017-10-30 15:55:05		127716592	942c8564eb10227ad18de8e4ef45852dd6fe83a0bd7e2a9a6adb33638ddaea95
NPJJ00552	JP	Bounty Sword First	MISSING	JP0571-NPJJ00552_00-0000000000000001		バウンティソード・ファースト	MISSING	
NPJJ00553	JP	Goiken Muyou II 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00553_00/VpKPGzYEjcLCrIfvimpXwqgpCiwXWAknxiByoBNvkOwunnRnQMYScwdIshpMBQywcwnEKdqBLjvsjfcGzNHQpQoaFpCwgQYmbPVkQ.pkg	JP0747-NPJJ00553_00-0000000000000001	2017-10-30 15:55:05		64758832	80dd5075319a2b31e7f44bb2cdfe45fc1428e4a96b88737ae69ac05b1f25212c
NPJJ00554	JP	Hyouryuu Ki: The Reportage Beyond the Sea 	http://zeus.dl.playstation.net/cdn/JP0747/NPJJ00554_00/OxmJjzrxYwQxpHabHsufveALrJQxxmmJwJkjKWNtyxkRXPkkhfTlFNNSiNABPGxqaFiSNyDgXlYEzbvpfVLrTqoAUwCnjtNFXsPyd.pkg	JP0747-NPJJ00554_00-0000000000000001	2017-10-30 15:55:05		24630672	ac67b5fc258ba48209286d23938e229ea767fd636e5fa6f3c5504b44c22ed874
NPJJ00555	JP	Pacapaca Passion Special 	http://zeus.dl.playstation.net/cdn/JP0013/NPJJ00555_00/DSlQlGsabcSlxvOZLFATbqfcGHHUFhxvxktaBsGiJcKxOsWngWRXogmNHdKngugmqdgebnqcjHzKkUkFxdSPMDxbgTgFvmcImzRHD.pkg	JP0013-NPJJ00555_00-0000000000000001	2017-10-30 15:55:05		143233232	225d5495c3d534370fa86484ed653e70c36d1c2184ee1a616389d8c4c5419f3e
