Title ID	Region	Type	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPJH50077	JP	PSP	Ikki Tousen: Eloquent Fist	http://zeus.dl.playstation.net/cdn/JP0507/NPJH50077_00/BDhjHbJdE3oP0lgDphk155TvdDAprFXgKSRL94cMc30x7c7qFAG6yu96DCRvoydvQP9APo2tTQ1d3mORE6pC8GYmJD1G2RcJ46OMF.pkg	JP0507-NPJH50077_00-0000000000000000	2017-10-30 15:53:52			499119984	d5e11ab67570570a9c1e6d90a3c8d900afe9f947fcc23daab8be824e10daf833
NPJH50078	JP	PSP	Ranshima Monogatari Rare Land Story: Shoujo no Yakujou	http://zeus.dl.playstation.net/cdn/JP0036/NPJH50078_00/Ld5BroW1NDmNVXTfSpTwP0U7viEhSW3cIpBq73S2gknlF4ixWHqGglQ3D4JVwxp0ggA7E7Wku9xImXVFsTmDlKG3LNqp9SSrO70Uy.pkg	JP0036-NPJH50078_00-0000000000000000	2017-10-30 15:53:52			463998704	7da028fb0cb8410ae530283d207e4d4100caf254fc02391cd654bfc4e6625b74
NPJH50079	JP	PSP	Tantei Jinguuji Saburo: Hai to Diamond	http://zeus.dl.playstation.net/cdn/JP0036/NPJH50079_00/nXkvRKgHHTapsjPO9kW7g5UCDTmNesX4NqcvG7dUH0w58ntQInNtrqNjtKeLVwLxWJXblCXVNGGCsFa4RYbE58cpBftgHDecYfnHu.pkg	JP0036-NPJH50079_00-0000000000000000	2017-10-30 15:53:52			703134752	4420d4cc30add53bb803b42d42eaabcc336748367ec5f5b7b62bde531889e5d7
NPJH50082	JP	PSP	ドラスロット　ハナハナ祭りダ!!	MISSING	JP0369-NPJH50082_00-0000000000000000					
NPJH50084	JP	PSP	NBA Live 10	http://zeus.dl.playstation.net/cdn/JP0006/NPJH50084_00/wyQqeU2Q35rrl0FU3OLqUDETiE2CCa2LjO7TC5TvWpu5J2gWXo0ecm5peiSsv9bSHc8W7AAgjp0nNYD6xdkh1ScOmyARgnVEFOqjb.pkg	JP0006-NPJH50084_00-NBALIVE10PSPJP01	2017-10-30 15:53:52			862554752	1f2620ff93e61d8372174fb87d2d94990c1b49458953a090dce8e7b486b9eba9
NPJH50085	JP	PSP	タイトーメモリーズ ポケット TAITO BEST	MISSING	JP0305-NPJH50085_00-0000000000000000					
NPJH50086	JP	PSP	パズルボブル ポケット TAITO BEST	MISSING	JP0305-NPJH50086_00-0000000000000000					
NPJH50087	JP	PSP	ウルトラ パズルボブル ポケット	MISSING	JP0305-NPJH50087_00-0000000000000000					
NPJH50088	JP	PSP	カンガエル EXIT	MISSING	JP0305-NPJH50088_00-0000000000000000					
NPJH50089	JP	PSP	スペースインベーダー ポケット	MISSING	JP0305-NPJH50089_00-0000000000000000					
NPJH50094	JP	PSP	Mimana Iyar Chronicle	http://zeus.dl.playstation.net/cdn/JP0747/NPJH50094_00/x6T7Gs3SXmKEg7NMs9jpnRUqW9Gj0FcVc3hVbY6AF3poKqvBa5V3EYjPWHU4yKekiqOD8qGXWfl3j8vI9e0iEiAt4vjf5IJhQiD0I.pkg	JP0747-NPJH50094_00-0000000000000000	2017-10-30 15:53:52			586852592	faa668d2a324f9af4259729a5fac92542e429e01c3189983c9a9748c67620587
NPJH50095	JP	PSP	ソルフェージュ～Sweet Harmony～	MISSING	JP0747-NPJH50095_00-0000000000000000					
NPJH50096	JP	PSP	零・超兄貴	MISSING	JP0747-NPJH50096_00-0000000000000000					
NPJH50097	JP	PSP	Katekyoo Hitman Reborn! Battle Arena Best Collection	http://zeus.dl.playstation.net/cdn/JP0507/NPJH50097_00/AKIIcJdYagR0W7FUBYG8GTn1OXWv7GTMkL8XN9489qLd3BG5XWtqvJuiajwdACQpNtN9NVL7VcAP8apAr80b57nScIVWqpAXCInDf.pkg	JP0507-NPJH50097_00-0000000000000000	2017-10-30 15:53:52			299558480	7c3d5358c14080240f643bb887847276dfb62a6e37b8d75db268c63af2740915
NPJH50098	JP	PSP	To LOVEる-とらぶる- ドキドキ！臨海学校編 Best Collection	MISSING	JP0507-NPJH50098_00-0000000000000000					
NPJH50099	JP	PSP	Gladiator Begins	http://zeus.dl.playstation.net/cdn/JP0048/NPJH50099_00/HP1gXcb4fT8xCepK0rRTJsBbIMwOmvsT2kYq4LgcWfyvEBkJGolgVVGUw809wNrMPJI8tQdB7PAMd8hregVnVnExdN1G9FYmdmCOh.pkg	JP0048-NPJH50099_00-0000000000000000	2017-10-30 15:53:52			386966848	42be99886de441a8cf9cb6ae1f5371bc32749bff7247f3e62a6d16c9d8292d6a
NPJH50100	JP	PSP	コーエー定番シリーズ 信長の野望・将星録	MISSING	JP0106-NPJH50100_00-0000000000000000					
NPJH50101	JP	PSP	コーエー定番シリーズ 三國志Ｖ	MISSING	JP0106-NPJH50101_00-0000000000000000					
NPJH50104	JP	PSP	勇者３０ PSP® the Best	MISSING	JP0507-NPJH50104_00-0000000000000000					
NPJH50105	JP	PSP	ワールド・ネバーランド 2in1 Portable ～オルルド王国物語＆プルト共和国物語～	MISSING	JP0433-NPJH50105_00-0000000000000000					
NPJH50107	JP	PSP	機動戦士ガンダム ガンダムVS.ガンダム NEXT PLUS PSP® the Best	MISSING	JP0700-NPJH50107_00-0000000000000000					
NPJH50108	JP	PSP	Brandish The Dark Revenant スーパープライス	MISSING	JP0425-NPJH50108_00-0000000000000000					
NPJH50109	JP	PSP	Gurumin	http://zeus.dl.playstation.net/cdn/JP0425/NPJH50109_00/rU9adJpUKg63WUAFP7BuA59ielhoslJ64UGUCOGDYXRHbvmnnkA4RltlTDOOgq89tDoaQYPCboedDkjQiUx4YynU8hS6G0I6Gyku7.pkg	JP0425-NPJH50109_00-0000100020003000	2017-10-30 15:53:52			622358496	b45fa36d5814c504b11ef5c4ea6e17e276cc7e2d3c991ff5e92555ae3ec099f8
NPJH50110	JP	PSP	VantageMaster PORTABLE スーパープライス	MISSING	JP0425-NPJH50110_00-0000000000000000					
NPJH50111	JP	PSP	Ｚｗｅｉ！！ スーパープライス	MISSING	JP0425-NPJH50111_00-0000000000000000					
NPJH50112	JP	PSP	METAL GEAR SOLID PORTABLE OPS	MISSING	JP0101-NPJH50112_00-0000000000000000					
NPJH50114	JP	PSP	SUDOKU 数独	MISSING	JP0555-NPJH50114_00-0000000000000000					
NPJH50115	JP	PSP	イース -ナピシュテムの匣- 特別版 コナミ ザ・ベスト	MISSING	JP0101-NPJH50115_00-0000000000000000					
NPJH50116	JP	PSP	Kanon	MISSING	JP0548-NPJH50116_00-0000000000000000					
NPJH50117	JP	PSP	ナンプレ＆お絵かきパズル	MISSING	JP0281-NPJH50117_00-0000000000000000					
NPJH50118	JP	PSP	Prinny: Ore ga Shujinkou de Iinsuka?	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50118_00/wQa7vER6ajycYyxqEiageaWA49tF5Di8gUN2fFch7cYa868jcp81CIQCXSueRwwIwdeec5uy1NPRJ8NJyyiGh9AnSHL9KhYtlspIu.pkg	JP0404-NPJH50118_00-0000000000000000	2017-10-30 15:53:52			399743712	d5c86fdded7e695116142127c2933a0944deb6fd278293989c99f45396e8dd04
NPJH50120	JP	PSP	剣と魔法と学園モノ。 PSP® the Best	MISSING	JP0048-NPJH50120_00-0000000000000000					
NPJH50121	JP	PSP	Sangokushi VI	http://zeus.dl.playstation.net/cdn/JP0106/NPJH50121_00/LE1suFndtSDCp5aLty5O2OFGWIhJaBGHLyEfjG00CUkOeRsq96W6R0JiCvHB0f8wH2WDhoM1Ro2VrbYT7h9RSl4xy8SRHWNxvRPrS.pkg	JP0106-NPJH50121_00-0000000000000000	2017-10-30 15:53:52			159750240	f8885be116c0f95a4d1237806f0d8da8cdfd604c7a7124600a12b31b16e70302
NPJH50122	JP	PSP	La Corda d’Oro	http://zeus.dl.playstation.net/cdn/JP0106/NPJH50122_00/GThT4fIB1xxe2d6coyjEHQ7wvPkr3YCrwAJ3gpYvSe7pU6DTlCJESCmtrCDB5P637nYx0LP2T2RhDLWfpqafaQNuNVRcwXQViPebS.pkg	JP0106-NPJH50122_00-0000000000000000	2017-10-30 15:53:52			1565041072	77bdeba5b92d56466025665188c38ef2ab98f0ed98b500f52efacf01a402286d
NPJH50123	JP	PSP	KOEI The Best 雀・三國無双	MISSING	JP0106-NPJH50123_00-0000000000000000					
NPJH50124	JP	PSP	KOEI The Best 大航海時代IV ROTA NOVA	MISSING	JP0106-NPJH50124_00-0000000000000000					
NPJH50125	JP	PSP	KOEI The Best 信長の野望・烈風伝 with パワーアップキット	MISSING	JP0106-NPJH50125_00-0000000000000000					
NPJH50126	JP	PSP	Muso Orochi PSP The Best	http://zeus.dl.playstation.net/cdn/JP0106/NPJH50126_00/nb7BIYxd2fxkwMNf73HCvH8KXwJnYH1eqKPr9eOYTvgcvHj5QvOX5MFcoNHGQqxThRTI9uM4NsImUfhklU6ox0ss7ayOB4EqnDY94.pkg	JP0106-NPJH50126_00-0000000000000000	2017-10-30 15:53:52			821960240	46db45d6311482daace337a5bc16f0e0363e2d9ffe5a1169c96e5e3a433c7b1b
NPJH50127	JP	PSP	ときめきメモリアル4 ベストセレクション	MISSING	JP0101-NPJH50127_00-0000000000000001					
NPJH50128	JP	PSP	METAL GEAR SOLID BANDE DESSINEE	MISSING	JP0101-NPJH50128_00-0000000000000000					
NPJH50129	JP	PSP	想い出にかわる君～Memories Off～	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50129_00/veayk3gdmLJBxsyKpkGcBVenqtntnqqdg7o3MuxwW0L8hp9BmXGf56gXSoySO0GKJj0ay3W9g16QVGCDb4OsY1uSo0qbFssofMgtf.pkg	JP0745-NPJH50129_00-0000000000000000	2017-11-30 13:29:26			972536608	c92d0d19fa6a1e55aeda2c1f294f319db925e0590043dd41b9c9583eae6bd6fb
NPJH50130	JP	PSP	Memories Off♯5 とぎれたフィルム	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50130_00/IbAsYN3w7GGrpWNgi3w4eSQsSa6GFO3HuOm0gQGLt06aVLlrTLeNdKiwBJ1n0fMIMo3UQjwdFIbEAph4pDWxp1E42Bj2pYLuEXvJ9.pkg	JP0745-NPJH50130_00-0000000000000000	2017-10-30 15:53:52			999536176	c9cd1aa633df0e6f7580224b7bbbd971c85ba26cb02692ef4b5f496828917517
NPJH50131	JP	PSP	メモリーズオフ2nd	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50131_00/EAI1WI3E8hAJbNGBYj56xYHPwwAj29uI8OGFIJVhvjyQPB7SEkVAitjx1Oh2Hv0rFDQCevdPXqM5BNiScSGjgsovc4L3Maq4eudRF.pkg	JP0745-NPJH50131_00-0000000000000000	2017-10-30 15:53:52			756723008	6a9e0400ebda59e9caa6b2dba51992fda88fe8f339757df59ef6c396769832d9
NPJH50132	JP	PSP	Memories Off ～それから～	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50132_00/kGekdocpf9wS3i7kUOv12isHwq4vvCUfc6oEgQLk28te1y8AunSmDwFh24hPfwja4dCPn6p0F9TFnHTuufIKdlwW7ht0uIreJdQAa.pkg	JP0745-NPJH50132_00-0000000000000000	2017-11-30 13:29:32			1486483904	e129dd023605f398c213c1f6c4a595756fe153c64d5d1d6b08e2f244cb60212d
NPJH50133	JP	PSP	メモリーズオフ	http://zeus.dl.playstation.net/cdn/JP0745/NPJH50133_00/BVwJpG08YyAUPVKpyeqa5Ht7lYM74m6OJwW6quWmeGUw3KxhhuWos9l5P6jESAJGuDYCi1LtMSiX1QRioW3kI7Q3nWH4LBTbscamd.pkg	JP0745-NPJH50133_00-0000000000000000	2017-11-30 13:29:39			499167008	e779c863561e0dede5107b992ded9f4f75b2edb76ec53b34075a7f037c875eb4
NPJH50134	JP	PSP	零式艦上戦闘記 弐	MISSING	JP0157-NPJH50134_00-0000000000000000					
NPJH50136	JP	PSP	Carnage Heart PORTABLE	MISSING	JP0128-NPJH50136_00-0000000000000000					
NPJH50137	JP	PSP	Tekken: Dark Resurrection	http://zeus.dl.playstation.net/cdn/JP0700/NPJH50137_00/q6pE9UuIEbAc5fEKQsTofKRWHFSPxsPIIjHU4yubWlgRnvybruMrnIPal0DfyHkLfRGSceiXdx08aJ6nYabTWTj71vjBD6VJiiIEt.pkg	JP0700-NPJH50137_00-0000000000000000	2017-10-30 15:53:52			1727309664	579b0723fc1683ccb7b17ea210ff37198c12ffa13e39d3189e2ea0278d77abab
NPJH50138	JP	PSP	ナムコミュージアム® PSP® the Best	MISSING	JP0700-NPJH50138_00-0000000000000000					
NPJH50139	JP	PSP	Kotoba no Pazuru Moji Pittan	http://zeus.dl.playstation.net/cdn/JP0700/NPJH50139_00/4lGXYM1wM3jL5ukscT0G863AoepScq2IS1ukPLa88mcsbbBf66CqsKcIMQNGGmU8EfdWlpNyQjyHKqJHJrM0xGVDARpU42nCJav7W.pkg	JP0700-NPJH50139_00-0000000000000000	2017-10-30 15:53:52			59743136	cc17e8cbbd9941fe796d6c053b5e63084d17c8b10ff06767df3bbbba25765bf9
NPJH50140	JP	PSP	Ridge Racer	http://zeus.dl.playstation.net/cdn/JP0700/NPJH50140_00/3YSSvFkujy8bgk4HcL0CBsvKUvX5DJRYNADH2uqM4wv0TGjDvsvXxaYeKhjOpy4gwBxiMGgxHykuvHEWUtQxDJk1JCUXcx6SbmTkH.pkg	JP0700-NPJH50140_00-0000000000000000	2017-10-30 15:53:52			912593408	30725bfd85ccacd60ed57df4c59d194fb739cbdde1b2d6674f61bd4e6c98ed1d
NPJH50141	JP	PSP	僕の私の塊魂 PSP® the Best	MISSING	JP0700-NPJH50141_00-0000000000000000					
NPJH50142	JP	PSP	ボンバーマンランド ポータブル	MISSING	JP0555-NPJH50142_00-0000000000000000					
NPJH50143	JP	PSP	ニード･フォー･スピード シフト	MISSING	JP0006-NPJH50143_00-0000000000000000					
NPJH50144	JP	PSP	Zettai Hero Kaizou Keikaku	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50144_00/8CggXCNdTfAoxlS67wvVmrcNRD0cYlsov3DLt9WxYG6Ii5n2kNSXR3HvPfEhWLh3gMeGFT8DwjiybP7a5N75OD6ElYv017tqAnL9t.pkg	JP0404-NPJH50144_00-HEROKAIZO0000001	2017-10-30 15:53:52			488543888	5adecdee2208387995af28b9971c2e1e8171c8aae5b962fcd22fd71246da501a
NPJH50145	JP	PSP	Senjou no Valkyria 2: Gallia Ouritsu Shikan Gakkou	http://zeus.dl.playstation.net/cdn/JP0177/NPJH50145_00/32cOuC1RagO9JdGuGGE6dimILjSrY8STY08UV9heQoNWGS4lWWOLVrDArg8Xy7ULoRgeg35D35sNxXELi7dKfbHyVpEx625xTi2v7.pkg	JP0177-NPJH50145_00-VALKYRIA2DLG0100	2017-10-30 15:53:52			937860240	3412505652639a0e55fabd88ec2edfaf2ccd65c45f553e84ccddc10a3ca3d819
NPJH50146	JP	PSP	本気で学ぶ　ＬＥＣで合格る　日商簿記3級ポータブル	MISSING	JP0082-NPJH50146_00-0000000000000000					
NPJH50148	JP	PSP	Silent Hill: Shattered Memories	http://zeus.dl.playstation.net/cdn/JP0101/NPJH50148_00/k2gwKW3fsfEWsH7YiSLkBikHAND4YPiIW7gPYfB7SsP0xvaaWB88YTkrNYqxp8876x0PWk9KFQ7Q14FDXNpea2qTT6NKOVBN8S0AL.pkg	JP0101-NPJH50148_00-SILENTHILLSMDJPN	2017-10-30 15:53:52			806717488	ea0883a9c4657f5c592b0b2b2cbdda3525c0847bb94a1db4c73af0ed28d3c9e6
NPJH50150	JP	PSP	Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita (Best Price version)	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50150_00/Ojol71dOQ8E5XW3PXpd29cq1009TF5Jino6xjX1Xd0I3Lif3vQYfAN7W1Qvt8C3Ib9MNeYFVfRJIyeufQMiDaGlSoKqFT62BSe2SY.pkg	JP0404-NPJH50150_00-0000000000000000	2017-10-30 15:53:52			868527456	8b209d01f853193fae267f0ca19b790aed12dc81cf427f747786b2bfadfcb49f
NPJH50151	JP	PSP	インフィニットループ　～古城が見せた夢～	MISSING	JP0404-NPJH50151_00-0000000000000000					
NPJH50152	JP	PSP	雨格子の館 PORTABLE 一柳和、最初の受難	MISSING	JP0404-NPJH50152_00-0000000000000000					
NPJH50153	JP	PSP	奈落の城 PORTABLE 一柳和、２度目の受難	MISSING	JP0404-NPJH50153_00-AME2000000000001					
NPJH50157	JP	PSP	ほしがりエンプーサ portable	MISSING	JP0380-NPJH50157_00-0000000000000000					
NPJH50158	JP	PSP	Little Aid ポータブル	MISSING	JP0380-NPJH50158_00-0000000000000000					
NPJH50160	JP	PSP	ぷらすぷらむ2 again	MISSING	JP0380-NPJH50160_00-0000000000000000					
NPJH50162	JP	PSP	Cherry blossom～チェリーブロッサム～Portable	MISSING	JP0380-NPJH50162_00-0000000000000000					
NPJH50164	JP	PSP	e'tude prologue ～揺れ動く心のかたち～ portable	MISSING	JP0380-NPJH50164_00-0000000000000000					
NPJH50165	JP	PSP	MEDICAL91 for PORTABLE	MISSING	JP0380-NPJH50165_00-0000000000000000					
NPJH50166	JP	PSP	for Symphony ～with all one's heart～ portable	MISSING	JP0380-NPJH50166_00-0000000000000000					
NPJH50167	JP	PSP	怪盗アプリコット ポータブル	MISSING	JP0380-NPJH50167_00-0000000000000000					
NPJH50168	JP	PSP	ひめひび -Princess Days- ぽーたぶる	MISSING	JP0380-NPJH50168_00-0000000000000000					
NPJH50169	JP	PSP	ドラグナーズアリア 竜が眠るまで PSP® the Best	MISSING	JP0404-NPJH50169_00-0000000000000000					
NPJH50170	JP	PSP	God of War: Rakujitsu no Hisoukyoku	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50170_00/8GbFLKKcDBmIxHSCjEjyHMeW5OBrqpXPHUAlvveuOe1q0nbkDqq71TDDaV4JpWnUapx0fJQrY8UbOi6VYkU3slm76HIaKstbO21On.pkg	JP0102-NPJH50170_00-GPCGODOFWA000001	2017-10-30 15:53:52			1372546416	4fb723bc1015b46b7fdd8e5c8df783150c350ea29e656d508ff1699dabb9c8c4
NPJH50171	JP	PSP	ＡＩ麻雀　Best Collection	MISSING	JP0507-NPJH50171_00-0000000000000000					
NPJH50172	JP	PSP	ＡＩ将棋　Best Collection	MISSING	JP0507-NPJH50172_00-0000000000000000					
NPJH50173	JP	PSP	ＡＩ囲碁　Best Collection	MISSING	JP0507-NPJH50173_00-0000000000000000					
NPJH50174	JP	PSP	コーエーテクモ定番シリーズ アンデッドナイツ	MISSING	JP0325-NPJH50174_00-UNDEADKNIGHTSJ01					
NPJH50175	JP	PSP	ナンプレ10000問	MISSING	JP0281-NPJH50175_00-0000000000000000					
NPJH50176	JP	PSP	Katekyoo Hitman Reborn! Battle Arena 2: Spirits Burst Best Collection	http://zeus.dl.playstation.net/cdn/JP0507/NPJH50176_00/SwsC3ED8G8W12K87mcwS5mey1eMy7dubBuRc0Sy9n5qRSmJdIfVqXbtm86BSmXcQRTUBpYRSmhUGKOgGPPRcGCPorFiom0KnAEWMN.pkg	JP0507-NPJH50176_00-0000111122223333	2017-10-30 15:53:52			571146624	0d4eb33c7b0d59938a0cf03eb72c36db83448d3450cecdcdbf38b9891a1c11be
NPJH50177	JP	PSP	ダンジョンエクスプローラー 盟約の扉	MISSING	JP0555-NPJH50177_00-0000000000000000					
NPJH50179	JP	PSP	Rockman Dash: Hagane no Boukenshin (Megaman Legends)	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50179_00/I9eRNWBI5qbPq5dsg1QmVM1ij9elAbO8PdqdapjQlBr9Ug81VyqpFlnmnaW9rWPNlqcnxfi0RE2Vrlw0fXtTQm3ip49de3VmlhKB7.pkg	JP0102-NPJH50179_00-0000000000000000	2017-10-30 15:53:52			292777056	f09044e3489eba9a394551c774acb75cd458d5bc94ed6571070603766f0a090b
NPJH50180	JP	PSP	【ARC Best】BLAZBLUE CT Portable	MISSING	JP0036-NPJH50180_00-BBPORTABLEJP0001					
NPJH50181	JP	PSP	Rockman Dash 2: Episode 2 Ooinaru Isan (Megaman Legends 2)	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50181_00/Hka0lxdG1xOtsFN5472Ty5cBhBxD3WmOTlygIpps3GMxvYyWmsOwoFRdCfJE146WDIcSrmrNETA65bRpgrM2M91fTBS9MWd8MLWVx.pkg	JP0102-NPJH50181_00-0000000000000000	2017-10-30 15:53:52			323581888	358afb81bfaad7c3e80b5ec8728cc8e8ae53cc8ed1f4fc94aec9acaeba565b32
NPJH50182	JP	PSP	Irregular Hunter X	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50182_00/umj9N09pNkxcf7exlnsjwyvIp5low902wXT0MxBs5LFe7fPpTAfJKQO8tiswu5DiyVRVr7ifChltQsY76178npbaPGcwWNme4cVqa.pkg	JP0102-NPJH50182_00-0000000000000000	2017-10-30 15:53:52			446571408	f362f4e78ef7181d9e593bd8dbf8622fa2351005badcc2f3e6562ae04488f197
NPJH50183	JP	PSP	Rockman Rockman	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50183_00/rh8wJnK4oj49AOncq03gBYXJWE53C8jHgpcFUD2UigL3SBsbc70cOI5Xej3EnBWU0dnB4966LesBdKHPijQxkuAIGxEcpScis9swL.pkg	JP0102-NPJH50183_00-0000000000000000	2017-10-30 15:53:52			308376624	7d568d7f292d13818fcdacc94c5d44d13a62da86a2509e43ad972b3bb911088b
NPJH50184	JP	PSP	Tekken 6	http://zeus.dl.playstation.net/cdn/JP0700/NPJH50184_00/PhgGPXfduI0UxF7MPpmtlF0auO8wCMmNmc0TwCsEo23v25Hh2kVWHgjUkukRVQocKxXE8m11JP1KxGyt0HRwHdHMojpc6YjWKkCnE.pkg	JP0700-NPJH50184_00-0000000000000000	2017-10-30 15:53:52			762055872	775e73d610745998885af4128358a80392261a0bc23c9158af27cb02cacbc42e
NPJH50185	JP	PSP	Classic Dungeon	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50185_00/KNDp378dQ3g5RkMcHiOYx9H854HgXHt0HCCxOq7JwKb9JDRIheIKXY32sqm9rJVWCC9hixwaMEV6MySEusCBH3wWP0R8fV5EGHoxV.pkg	JP0404-NPJH50185_00-CLDN100100000000	2017-10-30 15:53:52			189167904	9478cde1a1e206302cc471f4a4151854c4cfa18b985ee5a0abc9d54a54e8469b
NPJH50186	JP	PSP	氷の墓標 一柳和、３度目の受難	MISSING	JP0404-NPJH50186_00-AME3000000000001					
NPJH50187	JP	PSP	萌える麻雀 もえじゃん！	MISSING	JP0555-NPJH50187_00-0000000000000000					
NPJH50188	JP	PSP	ダイスダイス◆ファンタジア	MISSING	JP0578-NPJH50188_00-DICEDICE00000001					
NPJH50190	JP	PSP	みんなの指圧　痛みも疲れもスッキリ～！	MISSING	JP0369-NPJH50190_00-0000000000000000					
NPJH50191	JP	PSP	現代大戦略～一触即発・軍事バランス崩壊～	MISSING	JP0393-NPJH50191_00-0000111122223333					
NPJH50197	JP	PSP	コーエー定番シリーズ 三國志VII	MISSING	JP0106-NPJH50197_00-0000000000000000					
NPJH50198	JP	PSP	KOEI The Best 太閤立志伝Ⅳ	MISSING	JP0106-NPJH50198_00-0000000000000000					
NPJH50199	JP	PSP	ＱＩＸ++	MISSING	JP0305-NPJH50199_00-TAITOQIXPLUSPLUS					
NPJH50200	JP	PSP	アンティフォナの聖歌姫 ～天使の楽譜 Op.A～	MISSING	JP0404-NPJH50200_00-NISMP10000000001					
NPJH50201	JP	PSP	La Pucelle: Ragnarok	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50201_00/xshJ84TMS2y0ojVWsqqATSDbYIxVwEssJplNkMHhT9uEDI03pVlL1pXOg1fA6YLN1ps2UqepqNe6hD7dxWhNNiwc894RFSH9CMJ6E.pkg	JP0404-NPJH50201_00-LP00000000000001	2017-10-30 15:53:52			368180672	e0f4754d50243df17d699a848bd80b83b1a622e2027c4f8f9ab887a7873504c5
NPJH50202	JP	PSP	Hexyz Force	http://zeus.dl.playstation.net/cdn/JP0005/NPJH50202_00/9BPcQvopAdoUUlJTYpnaANDMuMfc4hv139xPt7AgNBMJsbH10iGaTbuEFK8elVdMVimauRdMOQ5Bx0GXJrC48jBETIeqKbx112INc.pkg	JP0005-NPJH50202_00-2009ATLUSHEXYZFO	2017-10-30 15:53:52			609749216	3411aa6c404ac2c2f28cf836f51dc59befa7f65ffeda5ac38b7eacb3f9a40b2f
NPJH50209	JP	PSP	夢想灯籠	MISSING	JP0404-NPJH50209_00-0000000000000000					
NPJH50210	JP	PSP	剣と魔法と学園モノ。２ PSP® the Best	MISSING	JP0048-NPJH50210_00-0000000000000000					
NPJH50211	JP	PSP	Prinny 2: Toukou Yuugi! Akatsuki no Pantsu Daisakusenss!!	http://zeus.dl.playstation.net/cdn/JP0404/NPJH50211_00/flna1sPLVn5sHq4j746rtNpkVUuK4xnQbwllAXTcxe8qbDXRIlwuGGCdFfQF3pexAObyujmBmpKijHMbSiatD3Vk7l09MMNtImarP.pkg	JP0404-NPJH50211_00-5AEF7C0F25B0F33E	2017-10-30 15:53:52			436315888	5c2e0a7cd69dd7ad6976bd6ed54ddedb78237c158a4167b0bacb9f1c738a0328
NPJH50212	JP	PSP	喧嘩番長４～一年戦争～ PSP® the Best	MISSING	JP0604-NPJH50212_00-KENKABANCHOPSP04					
NPJH50213	JP	PSP	ヴァンパイア クロニクル ザ カオスタワー	MISSING	JP0102-NPJH50213_00-0000000000000000					
NPJH50214	JP	PSP	Breath of Fire III	http://zeus.dl.playstation.net/cdn/JP0102/NPJH50214_00/Vf0W9gMAwry0FcYUY5nvIq6Iwj82W60IRRpRHn2k7kW1GAPoxgENOAM63vIdfVfajaEbB589h4rK8n3o1VoAt8FJ9js9OqUpg1fdL.pkg	JP0102-NPJH50214_00-0000000000000000	2017-10-30 15:53:52			385971744	034158cccccf52d9f3146b2ac3d359c85f72bb7632713a7d9a69816cbb48e62e
NPJH50215	JP	PSP	東京鬼祓師 鴉乃杜學園奇譚 アトラス・ベストコレクション	MISSING	JP0005-NPJH50215_00-0000111122223333					
NPJH50216	JP	PSP	ＳＮＯＷ-PORTABLE-	MISSING	JP0548-NPJH50216_00-0000000000000000					
NPJH50217	JP	PSP	真・女神転生 デビルサマナー アトラス・ベストコレクション	MISSING	JP0005-NPJH50217_00-0000000000000000					
NPJH50218	JP	PSP	Princess Crown	http://zeus.dl.playstation.net/cdn/JP0005/NPJH50218_00/6oXTNa94giKL7lKb501UBmOLtaDNkRaWM33xniM2OTvpvnS5vg8y9yRRDEjN0RJakO6LKVWTvIgTE3mjbtukOv5Flw1FPBptNEcpj.pkg	JP0005-NPJH50218_00-0000000000000000	2017-10-30 15:53:52			251998064	89ea4be10df7304f35bcddbe8f5bf0558dd4abe471071fd50d0cc568d28eb3e4
NPJH50219	JP	PSP	マイコミBEST 最強 東大将棋 ポータブル	MISSING	JP0614-NPJH50219_00-0000000000000000					
NPJH50220	JP	PSP	Dante’s Inferno: Shinkyoku Jigoku-Hen	http://zeus.dl.playstation.net/cdn/JP0006/NPJH50220_00/ma8LUJ8ac0qGhRI4WMOtP9DuviFua2psibFwcuYJkjGQhuOYru2mYlICKbf1dY0knLsWhwNTJG50oyUFywHEuAbcgvIY6MWSFgovn.pkg	JP0006-NPJH50220_00-0000000000000001	2017-10-30 15:53:52			1588641616	6243027c13ef0d9aa86c35ecbe55dce2c5ab116d347a6d4a1a13ebacb4a818a2
NPJH50221	JP	PSP	家庭教師ヒットマンREBORN!絆のタッグバトル　Best Collection	MISSING	JP0507-NPJH50221_00-RBRNTB0120100225					
